id,center,fy,sic,naics,state,sales,employees,plant_area,products,produnits,prodlevel,prodhours,recc_count_recc,ec_plant_cost,ec_plant_usage,ed_plant_cost,ed_plant_usage,ef_plant_cost,e2_plant_cost,e2_plant_usage,e3_plant_cost,e3_plant_usage,e4_plant_cost,e4_plant_usage,e5_plant_cost,e5_plant_usage,e6_plant_cost,e6_plant_usage,e7_plant_cost,e7_plant_usage,e8_plant_cost,e8_plant_usage,e9_plant_cost,e9_plant_usage,e10_plant_cost,e10_plant_usage,e11_plant_cost,e11_plant_usage,e12_plant_cost,e12_plant_usage,w0_plant_cost,w0_plant_usage,w1_plant_cost,w1_plant_usage,w2_plant_cost,w2_plant_usage,w3_plant_cost,w3_plant_usage,w4_plant_cost,w4_plant_usage,w5_plant_cost,w5_plant_usage,w6_plant_cost,w6_plant_usage
TT0098,TT,2012,3714,336390,TN,18000000,100,100000,Motor Vehicle Parts And Accessories,,,1500,5,191648.44,3066600,71436.71,6814.62,,10013.02,1181.8,,,,,,,,,,,,,,,,,,,,,,,8515.62,874.1,,,,,,,,,,
TT0099,TT,2012,7389,335311,NC,80001,456,700000,"Medium Voltage contactors, motor controllers, and variable frequency dri",,,8760,3,713506,10311267,,,59458.83,127036,24342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0100,TT,2012,2671,322220,TN,35000000,180,117000,Flexographic Packaging,6,1000000,6240,5,361940,5759700,150367,11213,-27835,87470,14950.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0101,TT,2012,2819,325998,TN,25000000,30,66674,S-205 / BK-305 / BK-400,,1500,4160,11,303459,5096400,143054,10356,9924,150725,26366,,,,,,,,,,,,,,,,,,,,,,,51716,1651.6,,,,,,,,,,
TT0102,TT,2013,3479,332812,TN,3000000,30,42000,Anodizing / Plating / Painting,,10000000,5200,13,70241,1138500,43903,3785,13001,23548,2337,,,,,,,,,,,,,,,,,,,,,,,45123,7576.3,,,,,,,,,,
TT0103,TT,2012,3423,333515,TN,80001,125,180000,"Power tools, tool storage, and professional hand tools",,,8712,5,2477883,23464800,558950.93,48227,,348241.59,99497,,,,,,,,,,,,,,,,,,,,,,,197020.34,511308,,,,,,,,,,
TT0104,TT,2013,2421,321999,TN,34000000,60,500000,Hardwood Lumber,6,24000,2080,4,276489,4078440,114934,11151,,,,,,,,,,,,,,,,,,,,,,,,,,2687,1555,,,17685,1555,,,,,,
TT0105,TT,2013,2675,322220,TN,91000000,130,120000,Corrugated Containers,6,1170000,6240,7,472465,7384000,150062,14251,-51668,237299,69750,,,,,,,,,,,,,,,,,,,,,,,28521,4971.703,,,,,,,,,,
TT0106,TT,2013,3799,336999,TN,81000,250,150000,Wheel Weights,2,,8760,4,752921,11764500,281758,26838,13976,99404,12478,,,,,,,,,,,,,,,,,,,,,,,3707,701.75,,,,,,,,,,
TT0107,TT,2013,3951,339940,TN,61000000,475,400000,Writing Instruments,1,245400949,6240,3,565395,8774400,217482,19885,-112235,73956,9107,,,,,,,,,,,,,,,,,,,,,,,30834,67790,,,,,,,,,,
TT0108,TT,2013,2515,337910,TN,450000,50,110000,"Mattresses, box springs, and bedding related accessories",1,,2080,4,24362.87,195920,4082.54,987.52,,2860.94,294.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0109,TT,2013,2451,321991,TN,57097000,140,65000,RV Ranges and Water Heaters,1,425000,2000,6,80682,1198560,67268,5842,,55319,6053,,,,,,,,,,,,,,,,,,,,,,,12799,18404,,,,,,,,,,
TT0110,TT,2013,8221,611310,TN,80001,6,6300,N/A,,,8760,3,39800,497568,,,,439734,109418,,,,,,,,,,,570043.59,99036.6,,,,,,,,,,,,,,,,,20530,6728000,,,,
TT0111,TT,2013,2491,321114,TN,9752452,45,500000,Hardwood Lumber,,9330241,8760,5,241457.65,3546000,111367,9338.54,,,,,,,,,,,,,,,,109244,49415.6,,,,,,,,,,,,,,,,,,,,
TT0112,TT,2013,3511,333611,TN,9330000,60,42800,Hydraulic Cylinders,1,44000,6240,7,76243,785600,,,,17448,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0113,TT,2013,3083,326130,AR,250000000,450,400000,Food Packaging,2,100000000,8736,7,5837515,102858600,1094440,204169,,,,,,,,,,,,,,,,,,,,,,,,,,25518,8953.3,17012,8953300,,,,,,,,
TT0114,TT,2013,2099,311999,TN,130000000,60,74000,yeast,2,120000000,8736,7,1500819,23639700,512223,46645,,59957,66661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0115,TT,2013,3052,326220,TN,150000000,550,720000,Plastics and Garden Hose,2,300000000,8760,9,1825335.15,47055822,1267185,101864,,1953000,434331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0116,TT,2013,3431,332999,TN,205389000,180,144000,Stainless Steel Kitchen Equipment,1,,6240,4,135971,2001000,60420,4859,,61950,5398,,,,,,,,,,,,,,,,,,,,,,,4576,48.47,,,,,,,,,,
TT0117,TT,2013,2771,323111,TN,40000000,105,145000,Greeting Cards,1,185000000,6240,7,558675,11937199,418424,36604,,16995,2613,,,,,,,,,,,,,,,,,,,,,,,15737,4563.7,17026,4563700,,,,,,,,
TT0118,TT,2013,2421,321918,TN,350000000,400,150000,hardwood flooring,,,2678,4,735789.94,6551200,441301.72,31888.4,,14004.25,1654.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0119,TT,2013,3325,331513,TN,68800000,225,291373,Steel Castings,3,50000,7508,14,2534335,65399706,1943158,150534,998047,1392468,187847,,,,,,,,,,,,,,,,,,,,,,,53569,12174,,,,,,,,,,
TT0120,TT,2013,3053,339991,TN,150000000,400,500000,Sealing systems,1,50000000,8640,4,870619,11143280,22134,1815,,294562,23511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0121,TT,2013,3089,326121,TN,3000000,20,60000,plastic containers,2,1000000,6000,7,40279,694480,63623,5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0123,TT,2013,3999,326199,TN,26000000,160,85000,Plastic Automotive Parts,1,3500000,6000,10,413656,6258120,154749,15189,-54492,5925,702.9,,,,,,,,,,,,,,,,,,,,,,,7677,113.404,,,,,,,,,,
TT0124,TT,2014,3585,333415,TN,333403000,1750,700000,HVAC Units,,53300,8760,6,1005986,25288189,673956,51842,115697,363160,71557,,,,,,,,,,,,,,,,,,,,,,,193465,17775.75,,,,,,,,,,
TT0125,TT,2014,2035,311941,TN,39471000,79,110000,Mustard and Vinegar,5,225120,6240,7,325116,5091920,119757,9782,6978,138943,14333.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0126,TT,2014,3714,336211,TN,70000000,280,223807,Glass Encapsulation Assemblies,1,2400000,6000,6,620114,9736800,295547,19805,-61589,91643,9181,,,,,,,,,,,,,,,,,,,,,,,13917,154.031,,,,,,,,,43000,17700000
TT0127,TT,2014,2273,314110,TN,92284000,270,275000,Carpet,6,20508,5460,5,379767,5905200,184026,15218,-43063,327212,48002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0128,TT,2014,2396,336360,TN,60000000,200,185000,Headrests and Armrests,1,1200000,5760,8,344329,5724404,149073,11555,,39478,13912,,,,,,,,,,,,,,,,,,,,,,,8369,2790.5,5861,2790500,,,,,,,,
TT0129,TT,2014,2086,312112,TN,45000000,70,377000,Bottled Water,1,19000000,6396,4,967251,21554227,550280,41893,22763,99808,10970,,,,,,,,,,,,,,,,,,,,,,,100714,10926822,,,,,,,,,,
TT0130,TT,2014,3433,333414,TN,95000000,400,300000,RV Appliance and HVAC units,1,700000,4375,6,221540,3486464,164920,14113,13515,224569,42940,30427,1766,,,,,,,,,,,,,,,,,,,,,36424,7376,,,,,,,,,,
TT0131,TT,2014,3621,335312,TN,25000000,250,200000,Small electric motors,1,2200000,8760,6,1464927.66,21888160,163159.59,39127,,85114.97,8165.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0132,TT,2014,3011,326211,TN,861800000,400,536078,Tires,1,3366000,7344,14,1035820,28044053,795260,62204,-236490,797659,148512,,,,,,,,,,,,,,,,,,,,,,,48315,9482.6,,,,,,,,,,
TT0133,TT,2014,2131,312230,TN,425081000,185,787000,smokeless tobacco products,1,2335880,4250,8,983286,17316600,344289,35967,,256570,49520,,,,,,,,,,,,,,,,,,,,,,,71520,4288.3,40252,4288300,,,,,,,,
TT0134,TT,2014,3089,326199,VA,75000000,350,700000,Fiberglass components,,,8160,3,459761.59,6411300,13075,1030,,34546,7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0135,TT,2014,3465,336370,TN,225000000,297,256000,Aluminum Door Frames,1,760000,4625,4,430616,6737100,189391,18769,15934,95935,10321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0136,TT,2014,3086,326150,TN,10000000,25,55000,Polystyrene,2,5292000,3640,6,66840,1000800,30297,2979,4597,195546,27142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0137,TT,2014,2451,321991,TN,7500000,300,1000000,Mobile homes,1,240,2040,5,107130,1004523,39526,6140,,,,45487,29675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0138,TT,2014,2086,312111,AR,8400000,140,167862,canned drinks,1,16000000,5200,8,231452,4948856,100547,14364,,29420,17461,,,,,,,,,,,,,,,,,,,,,,,4026,625.023,36896,625023,,,,,,,,
TT0139,TT,2014,3728,336413,TN,55279000,251,300000,Aircraft landing gear,1,300,8640,4,1139735,19393200,392555,33387,-59380,82516,10606,,,,,,,,,,,,,,,,,,,,,,,68010,681.929,,,,,,,,,,
TT0140,TT,2014,3069,339113,TN,9000000,85,196000,Discrete Rubber Parts,1,12000000,4800,9,179413,2835600,135616,11218,3785,202132,32475,,,,,,,,,,,,,,,,,,,,,,,6646,1436.26,6916,1436260,,,,,,,,
TT0141,TT,2014,2771,323111,AR,72000000,500,2600000,Greeting Cards,1,500000000,6240,11,2472760,28837149,116703,61640,,101290,15975.5,,,,,,,,,,,,,,,,,,,,,,,21530,7322.3,21578,7322300,,,,,,,,
TT0142,TT,2014,3312,331222,TN,17000000,150,130000,Residential Oven Racks,1,4992000,5000,6,254137,3969600,130911,10330,36307,126258,23004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0143,TT,2014,3433,333414,TN,41000000,180,141000,Heaters and Controls,1,3600,4125,4,238202,3583200,93378,7921,6854,36782,3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0144,TT,2014,2869,325199,TN,61994000,56,59000,Hydrogen Peroxide,3,75000,8760,16,3870226,66271000,,,,4524398,1007661,,,,,,,,,,,,,,,,,,,,,,,,,16359.66,15175937,,,,,,,,
TT0146,TT,2014,2451,321991,TN,63750000,146,130000,Modular Homes,1,4250,2000,4,72307.39,990240,44028.33,4077.75,,37998,3271.81,,,,,,,,,,,,,,,,,,,,,,,2694,4718,,,,,,,,,,
TT0147,TT,2015,3086,326140,SC,7000000,30,162000,Expanded Poly Styrene,6,44000,2600,11,60181.657,873640,16956.34,3591,,91752,10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0148,TT,2015,3231,327215,TN,144000000,650,216672,Outisde Rearview Mirrors,1,4000000,8760,14,835306,12246915,278554,21368,11069,199720,21670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0149,TT,2015,3519,333618,TN,300000000,117,213260,Marine Power Systems,1,6500,4200,11,277629,4262400,206516,16696,,133010,24838,,,,,,,,,,,,,,,,,,,,,,,11075,432.84,,,,,,,,,,
TT0150,TT,2015,3444,332322,TN,82000000,376,250000,Fabricated Metal Products,1,27000000,6000,7,710523,10589635,296340,22481,,290121,39305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0151,TT,2015,3479,332812,TN,9000000,70,110000,Coating Systems,1,2700000,3375,6,196620,3204000,116425,8894,,289658,52050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0152,TT,2015,2131,312230,TN,100000000,185,868869,Tobacco,1,2335880,4250,8,933098,14609979,695942,108817,,529089,64150,,,,,,,,,,,,,,,,,,,,,,,11798,5000,41311,5000000,,,,,,,,
TT0153,TT,2015,3411,332431,SC,50000000,75,142000,Aerosol Manufacturing,1,200000000,6000,8,143408,3602100,90142,15708,,44500,5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0154,TT,2015,3442,332321,TN,10000000,75,72323,Vinyl Windows,1,16000,4312,7,63715,883200,30100,2856,,19248,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0155,TT,2015,3089,326199,TN,40000000,172,108000,Automotive Plastic Exterior Products,1,1225000,6000,5,661732,9444000,244270,19380,,117411,12304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0156,TT,2015,2273,314110,GA,10657000,200,123000,Carpet,6,26177472,4800,6,202965,2826000,16478,10299,,337476,61478,,,,,,,,,,,,,,,,,,,,,,,,,210089,386900000,,,,,,,,
TT0157,TT,2015,3411,332431,TN,102000000,206,210652,metal can ends,1,204300401502,8400,12,900909,14475618,290742,26321,,325538,52993,,,,,,,,,,,,,,,,,,,,,,,24382,1015.8,10827,1015800,,,,,,,,
TT0158,TT,2015,3582,333318,GA,6000000,82,55000,Commercial Laundry,2,4784000,3224,7,64403,633800,13153,2968,,95765,13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0159,TT,2015,3351,331420,TN,100000000,100,287000,Bimetallic Wire,2,40000000,8064,9,1092383,28292240,870133,62696,,226832,20621.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0160,TT,2015,2033,311421,TN,10000000,105,129402,Fruit Jelly,2,200000000,2496,10,347630,5269360,115822,10729,,261692,30564,,,,,,,,,,,,,,,,,,,,,,,,,43706,4511400,,,,,,,,
TT0161,TT,2015,3281,327991,TN,20000000,65,20000,"Crushed, Screened, Ground Limestone",3,1000000,6864,12,1062081,17157878,495647,33824,,,,171962,21309,,,,,,,,,,,,,,,,,,,,,,,,,396786,345031,,,,,,
TT0162,TT,2015,3087,325991,TN,150000000,250,200000,Polymer Masterbatch/Compounding,2,25000000,6000,7,616552,12570521,292106,28318,,26134,2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0163,TT,2015,3423,332216,AL,16000000,80,70000,Hand Tools,1,50000,5952,7,205716.24,3250800,88345.23,7640,,10865.33,820.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0165,TT,2016,3087,334419,TN,10000000,100,130000,Ceramic Microelectronics,1,6200000,4680,7,369700,6423600,191972,12788,,66900,9987,,,,,,,,,,,,,,,,,,,,,,,61583,10949.1,38734,10949100,,,,,,,,
TT0166,TT,2016,2051,311812,TN,2500000,150,238000,Baked Goods Bread / Rolls,2,4800000,8400,10,405655,6380128,140110,12346,,284551,37878,,,,,,,,,,,,,,,,,23905,1294.6,,,,,25526,436,,,,,,,,,,
TT0167,TT,2016,3714,336390,TN,40000000,241,87000,Exhaust Components,1,975000,4550,10,161054,2525760,132388,9773,,32051,3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0168,TT,2016,3714,336340,AL,66000000,310,206296,Brake and Fuel Lines,1,15500000,5880,4,333987,5538800,196263,13526,,28158,2615,,,,,,,,,,,,,,,,,,,,,,,2388,843.7,2772,843700,,,,,,,,
TT0169,TT,2016,2819,325180,TN,80000000,86,300000,Catalysts and Additives,3,2319,8400,5,402577,8817737,235841,22410,,149213,51239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0170,TT,2016,2273,314110,GA,1000000,200,215000,Carpet,,800000,7738,5,514181,12700800,416012,38664,,334010,90637,,,,,,,,,,,,,,,,,,,,,,,,,38471,6039600,,,,,,,,
TT0171,TT,2016,3519,333618,TN,100000000,392,140000,remanufatured turbochargers,1,14000,7200,7,481055,7477400,189603,17085,,110527,17332,,,,,,,,,,,,,,,,,,,,,,,28995,14795,17171,14795000,,,,,,,,
TT0172,TT,2016,3714,336390,TN,90000000,320,160000,Brake and Fuel Lines,1,4000000,8064,6,585688,9532800,331221,26945,,72031,7533,,,,,,,,,,,,,,,,,,,,,,,,,22633,3377000,,,,,,,,
TT0173,TT,2016,2043,311230,TN,97000000,300,500000,cereal,2,20000000,8760,15,2112043,58345950,1296061,94603,,1691516,437886,,,,,,,,,,,,,,,,,,,,,,,,,1036521,336882204,,,,,,,,
TT0174,TT,2016,8211,611110,TN,80001,100,1000000,school,,,8400,12,306152,3734198,66505,9695,,44802,6990,,,,,,,,,,,,,,,,,,,,,,,1892.98,814.6285,350.32,98742.9,,,,,,,,
TT0175,TT,2016,3714,336390,TN,228000000,600,331000,Automotive Components,,16000000,7800,9,1976230,30982340,663520,60165,,27673,3976,,,,,,,,,,,,,,,,,,,,,28126,10877570,33062,10877.57,,,,,,,,,,
TT0176,TT,2016,3714,336390,KY,50000000,275,138584,"Headliner, blowmolded ducts, and load floor panels",1,5195000,4125,3,985338,18448100,414868,38722,,31004,5031,,,,,,,,,,,,,,,,,,,,,16478,4392000,6635,978,,,,,,,,,,
TT0177,TT,2016,3398,332811,TN,2500000,18,21100,Heat Treating Services,,2800000,6864,9,130099,1932300,61608,6351,,136366,37093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0178,TT,2016,3545,333515,TN,43000000,100,38915,Carbide Cutting Tools,1,600000,4554,6,99859,1153343,13750,2625,,3455,563.4,,,,,,,,,,,,,,,,,,,,,2094,320565,,,,,,,,,,,,
TT0179,TT,2016,3842,339113,TN,17750000,70,32000,Medical Implants,,267464,7488,10,200559,3327600,103421,9788,,3412,445.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0180,TT,2016,3317,331210,TN,50000000,247,450000,Steel Tubes,,74000000,4160,9,339019,8692800,262633,23201,,61045,8659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0181,TT,2016,3253,327120,TN,200000000,460,750000,Porcelain Tile,,24000000,8568,10,1290288,28449272,1300249,132716,,1520929,462344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0182,TT,2016,3281,327991,TN,20000000,60,226250,Mineral Clay,3,432000,5200,10,366318,5753600,207323,19573,,401590,116012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0183,TT,2017,3411,332431,TN,180000000,168,325000,Food and Aerosol Cans,,617000000,6120,7,490004,13614665,376109,27418,,582965,60536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0184,TT,2017,1623,237130,TN,3000000,7,225000,Water,5,2100000,8760,3,346727,5420320,173914,13756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0185,TT,2017,3085,326160,TN,75000000,80,307000,PET Bottles,1,1200000000,8760,6,1277181,34631020,673219,120074,,8694,1521,,,,,,,,,,,,,,,,,,,,,25239,10302952,44743,8624.44,,,,,,,,,,
TT0186,TT,2017,2512,337121,TN,200000000,1400,1200000,Furniture,,922000,4500,7,1025109,15848400,485219,36147,,62399,8159,,,,,,,,,,,,,,,,,,,,,39600,13255000,63272,13255,,,,,,,,,,
TT0187,TT,2017,2834,325412,MS,117000000,485,800000,Distilled Water Bottle Preparations,1,20000000,8760,9,1234527,46070640,840228,80023,,796749,236375,,,,,,,,,,,,,,,,,,,,,10545,150635,,,,,,,,,,,,
TT0188,TT,2017,3544,333514,TN,14300000,95,41100,Plastic Injection Molds,1,180,8760,5,113115,1639500,43597,3407,,11129,1597,,,,,,,,,,,,,,,,,,,,,128,318000,155,318,,,,,,,,,,
TT0189,TT,2017,2426,321918,TN,20000000,55,205000,Hardwood Flooring,,2000000,2250,6,200006,3177900,206198,13091,,26295,2578,,,,,,,,,,,,,,,,,,,,,7235,14743000,11197,14743,,,,,,,,,,
TT0190,TT,2017,2099,311941,TN,100000000,140,250000,"Mayonnaise, tea, coffee, cake flour, hot sauces, seasonings",,6250000,6000,6,299525,4335072,157592,14119,,124900,23270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0191,TT,2017,3363,331523,TN,100000000,134,103000,Axle Assemblies,,96000,4000,5,75964,998400,23154,2513,,7012,853.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,315640,,,,
TT0192,TT,2017,3714,336330,AR,100000000,480,400000,Automotive Shocks and Struts,1,18200000,6240,10,1792821,32456900,70906,13511,,375623,110637,,,,,,,,,,,,,,,,,,,,,85744,34941.8,168995,952600,,,,,,,,,,
TT0193,TT,2017,2821,325211,AR,5000000,67,30000,LDPE & LLDPE Pellets,2,60000000,8760,9,1115688,22494514,484039,49644,,2523,312.7,,,,,,,,,,,,,,,,,,,,,34015.32,9296.9,779,107.7,,,,,,,,,,
TT0194,TT,2017,2834,325412,TN,50000000,190,120000,"sunscreen, mouth antiseptic",,8600000,4800,6,145688,2285736,65550,5472,,26282,4316,,,,,,,,,,,,,,,,,,,,,12573,4522600,26160,4522.6,,,,,,,,,,
TT0195,TT,2017,3149,316210,TN,50000000,207,148800,Military Footwear,,259200,2375,7,125507,2004800,113641,8990,,1626,287,,,,,,,,,,,,,,,,,,,,,1619,757500,8272,757.5,,,,,30000,67000,,,,
TT0196,TT,2017,3714,336350,TN,205000000,190,215000,Hydro-static Transmissions and Rear Differentials ,,900000,6912,5,528167,8485470,240603,19822,,19532,3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0197,TT,2017,3599,333999,TN,1000000,104,35000,Bellows,,250,7344,5,97296,1512880,43564,3885,,1510,182,,,,,,,,,,,,,,,,,,,,,1072,333000,1568,333,,,,,,,,,,
TT0198,TT,2017,2038,311412,TN,100000000,350,200000,Frozen Soup,2,90000000,4160,5,1358318,20592234,525898,36739,,326620,45244.5,,,,,,,,,,,,,,,,,,,,,144558,54444721,390733,42806.528,,,,,,,,,,
TT0199,TT,2017,2295,313320,TN,27000000,120,294315,Cotton and Poly Cotton Book/ Passport Coverings,6,15000,2000,5,308177,4637800,178661,16076,,429304,59487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0200,TT,2017,3465,336370,TN,213000000,374,269060,Body sub-assemblies for vehicles,,650000,6360,7,394298,11020010,202004,24655,,26911,6762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0201,TT,2017,2426,321918,TN,80000000,219,344130,Solid Wood Flooring,,1680,4000,15,700159,17560408,387881,36356,,12193,1467,,,,,,,,,,,,,,,,,,,,,3037,730,4442,730.2,,,,,,,,,,
TT0202,TT,2017,3466,332119,TN,40000000,75,131000,metal can ends,,1980000000,8208,7,282310,4628075,97531,8877,,7679,1193.3,,,,,,,,,,,,,,,,,,,,,2633,329,700,345.5,,,,,,,,,,
TT0203,TT,2018,3089,326199,TN,7000000,150,252000,Automotive Interiors,1,146000,7488,8,389009,5944500,235367,17498,,40824,4606,,,,,,,,,,,,,,,,,,,,,5271,1386792,12182,1386.792,,,,,,,,,,
TT0204,TT,2018,2844,325620,AR,162000000,225,540000,Wet Wipes,1,120000,7488,9,437540,9025800,89261,19978,,44421,5932.6,,,,,,,,,,,,,,,,,,,,,88811,58959,82267,40091.848,,,,,,,,,,
TT0205,TT,2018,3714,336310,TN,2300000000,2000,1130000,engines,,1000000,8760,8,6004079,165117994,3349574,621158,,525576,110121,,,,,,,,,,,,,,,,,,,,,369044,78111,460521,78111,,,,,,,,,,
TT0206,TT,2018,3714,336390,TN,80000,45,60000,Repair Buses,,1,4264,3,62132,830040,24689,2323,,7188,721.3,,,,,,,,,,,,,,,,,,,,,3160,819060,3036,1840.891,,,,,,,,,,
TT0207,TT,2018,3826,334516,TN,50000000,75,41000,Germanium and Charged Particle Detectors,,2000,6188,5,337433,5265000,138788,9035,,41859,5597,,,,,,,,,,,,,,,,,,,,,53537,9736000,59396,9736,,,,,,,,,,
TT0208,TT,2018,3842,339113,TN,4398500,175,260000,"Medical socks, Stockings, Castings, and Bandages",2,4560000,7200,6,306254,7863584,174098,13608,,206475,37781,,,,,,,,,,,,,,,,,,,,,124597,3246523,187672,3246.523,,,,,,,,,,
TT0209,TT,2018,3714,336330,TN,200000000,495,200000,Steering Columns,,3000000,6000,11,291491,6554640,166229,13907,,8625,1717.1,,,,,,,,,,,,,,,,,,,,,5497,134126,6457,134.126,,,,,,,,,,
TT0210,TT,2018,3264,327110,TN,40000000,250,125000,Alumina Ceramic Products,,11544,8760,5,402366,6309800,226578,11916,,1150723,139072,,,,,,,,,,,,,,,,,,,,,15565,2316000,26583,2316,,,,,,,,,,
TT0211,TT,2018,4911,221112,MS,354625700,50,10000,Electricity Generation,,5455700,8760,7,9499880,146152000,,,,98641446,32880482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0212,TT,2018,3711,336111,MS,5300000000,6500,4500000,Cars,,315000,8064,11,5739791,215054000,3372002,454194,,2466613,803743,,,,,,,,,,,,,,,,,,,,,730738,326952,417942,278628,,,,,,,,,,
TT0213,TT,2018,3241,327310,TN,70000000,130,550000,Cement ,,700000,8760,5,3795739,96373083,2013421,332738,,945266,205414,,,,,,,,,,,5235686,1829593,,,,,,,,,,,,,,,,,,,,,,
TT0214,TT,2018,3011,326211,TN,45625000,1000,2002087,Bus and Light Truck Tires,,3257625,8568,7,5520408,156833959,2547796,238918,,1556028,466658,,,,,,,,,,,,,,,,,,,,,682911,326951836,417942,91629.1,,,,,,,,,,
TT0215,TT,2019,2426,321918,TN,88000000,400,465594,Wood Floors Tractor Trailer/Dry Vans,6,16800000,7512,9,871037,22354330,461202,55442,,,,154804,6186,,,,,,,,,,,42800,20000,,,,,,,36146,8666600,26324,3700.8,,,,,,,,,,
TT0216,TT,2019,2295,336360,TN,100000000,150,280000,Airbag Modules and Textiles,,25158054,8400,7,838532,15568725,434208,30578,34907,216573,26686,,,,,,,,,,,,,,,,,,,,,65390,18800,132681,12400,,,,,,,,,,
TT0217,TT,2019,2899,325998,TN,55765000,110,113500,Plastic Compounds,3,77396,8424,4,1389950,38320917,626249,66916,,118811,14385,,,,,,,,,,,,,,,,,,,,,83181,28497400,108187,28497.4,,,,,,,,,,
TT0218,TT,2019,2131,312230,TN,125081000,200,787000,Smokeless Tobacco,,11232,4335,10,640862,12039000,363765,30041,,173449,38679,,,,,,,,,,,,,,,,,,,,,37731,21804,54713,21803.452,,,,,,,,,,
TT0219,TT,2019,3534,333921,TN,97657000,496,650000,elevators,,11652,5824,9,1765333,23784918,684243,57192,,700935,111957,,,,,,,,,,,,,,,,,,,,,63863,20858,98328,20858,,,,,,,,,,
TT0220,TT,2019,3564,333413,TN,70000000,330,170000,Plastic Injection,1,1500000,6000,9,933677,14683200,485431,32691,,107708,13797,,,,,,,,,,,,,,,,,,,,,4125,754,5609,754,,,,,,,,,,
TT0221,TT,2019,3829,332999,TN,6000000,48,29880,Superconducting Magnets,,120,2088,5,56049,564660,8462,1632,,4046,370,,,,,,,,,,,,,,,,,,,,,2492,356000,4078,356,,,,,,,,,,
TT0222,TT,2019,2759,323111,TN,21000000,443,600000,Ink Pens,1,20000000,6240,4,450043,6888000,175651,14234,,90741,12098,,,,,,,,,,,,,,,,,,,,,14615,6662000,30408,6662,,,,,,,,,,
TT0223,TT,2019,3714,336340,TN,22000000,470,312000,Brake Pads,1,1800000,7200,10,1135219,37531395,780823,66216,,352869,86214,,,,,,,,,,,,,,,,,,,,,51673,6505,43995,6505,,,,,,,,,,
